"academica","personal","economica","institucional","deserta"
"94374",2,1,2,3,0
"94375",2,2,2,1,0
"94376",2,1,2,3,1
"94377",2,1,2,3,0
"94378",2,2,2,3,0
"94379",2,2,2,3,0
"94380",2,1,2,1,1
"94381",2,2,1,2,0
"94382",1,1,2,3,1
"94383",2,1,3,3,0
"94384",2,1,2,2,1
"94385",2,1,2,3,0
"94386",2,1,1,2,1
"94387",3,1,2,3,0
"94388",2,1,0,3,0
"94389",2,1,2,2,1
"94390",2,1,2,3,0
"94391",2,1,2,1,0
"94392",2,2,0,2,1
"94393",2,1,3,3,0
"94394",2,1,2,3,0
"94395",2,1,2,3,1
"94396",2,1,3,2,0
"94397",0,1,2,3,1
"94398",2,2,2,2,0
"94399",2,1,2,1,0
"94400",2,2,2,3,0
"94401",3,1,1,2,1
"94402",2,1,2,2,0
"94403",2,1,1,2,0
"94404",2,1,1,2,0
"94405",2,2,2,2,0
"94406",2,1,1,2,0
"94407",2,1,1,2,0
"94408",3,2,0,1,0
"94409",0,2,4,2,0
"94410",2,1,2,2,0
"94411",2,1,0,3,0
"94412",2,2,1,2,0
"94413",2,1,1,2,0
"94414",3,2,1,3,0
"94415",1,2,1,2,1
"94416",2,1,1,3,0
"94417",2,1,2,3,0
"94418",2,1,1,2,0
"94419",3,1,1,2,0
"94420",2,1,2,2,1
"94421",2,1,0,3,0
"94422",2,2,1,3,0
"94423",2,2,0,2,0
"94424",2,3,1,2,0
"94425",2,2,1,1,0
"94426",2,2,4,3,0
"94427",2,1,1,1,1
"94428",3,2,2,3,0
"94429",3,1,2,1,0
"94430",2,2,1,1,1
"94431",2,2,1,2,1
"94432",0,1,2,2,1
"94433",4,2,1,2,0
"94434",2,1,2,2,1
"94435",2,2,1,2,0
"94436",1,1,0,3,0
"94437",2,1,3,2,0
"94438",2,1,1,2,0
"94439",3,1,0,2,0
"94440",2,1,1,1,0
"94441",1,1,1,2,0
"94442",2,2,3,2,0
"94443",3,1,1,2,0
"94444",2,1,0,2,1
"94445",2,1,2,3,0
"94446",2,1,2,3,1
"94447",2,1,1,2,1
"94448",2,2,3,1,0
"94449",2,2,1,2,1
"94450",3,1,2,2,0
"94451",2,1,2,2,0
"94452",2,1,1,3,1
"94453",0,1,1,2,0
"94454",2,1,1,3,0
"94455",1,1,1,2,0
"94456",2,1,1,3,1
"94457",3,1,2,2,1
"94458",2,1,2,1,0
"94459",2,1,2,2,0
"94460",2,1,2,3,1
"94461",3,1,1,2,1
"94462",2,1,1,2,0
"94463",2,1,2,2,0
"94464",3,2,1,3,0
"94465",4,1,0,2,1
"94466",2,1,1,3,0
"94467",2,1,0,2,0
"94468",2,1,2,2,1
"94469",2,1,1,2,1
"94470",2,2,2,3,0
"94471",2,1,1,2,0
"94472",2,1,2,3,0
"94473",2,1,1,2,1
"94474",2,1,1,3,0
"94475",2,1,0,3,0
"94476",3,1,0,3,0
"94477",2,1,1,2,0
"94478",3,1,2,3,0
"94479",3,2,0,2,0
"94480",1,1,2,3,0
"94481",2,2,2,2,0
"94482",2,1,1,3,1
"94483",0,1,1,2,1
"94484",2,1,1,2,0
"94485",2,1,1,2,0
"94486",2,1,1,2,0
"94487",3,1,2,2,1
"94488",2,1,1,2,0
"94489",3,1,1,2,0
"94490",2,2,1,2,0
"94491",2,1,2,2,0
"94492",1,1,1,2,0
"94493",2,1,3,3,0
"94494",2,2,2,2,0
"94495",2,1,0,3,0
"94496",2,1,1,3,0
"94497",2,1,1,2,0
"94498",2,2,2,3,0
"94499",2,1,2,2,0
"94500",0,1,3,2,0
"94501",2,1,2,3,0
"94502",3,1,2,2,0
"94503",2,1,1,2,0
"94504",3,2,1,2,0
"94505",2,1,1,2,0
"94506",3,1,1,2,0
"94507",2,1,2,1,1
"94508",2,1,2,3,1
"94509",2,1,2,2,0
"94510",2,1,1,3,0
"94511",2,1,1,2,0
"94512",3,1,1,1,1
"94513",2,1,2,2,0
"94514",2,1,2,2,0
"94515",2,1,2,2,0
"94516",2,2,2,2,1
"94517",2,1,1,3,0
"94518",3,1,0,3,1
"94519",0,1,0,3,0
"94520",2,1,1,3,0
"94521",2,2,1,1,0
"94522",2,1,2,3,0
"94523",2,1,3,3,1
"94524",3,1,1,1,1
"94525",2,1,2,2,0
"94526",2,1,1,2,1
"94527",2,1,2,2,0
"94528",3,1,2,1,0
"94529",2,1,0,3,0
"94530",2,2,1,2,0
"94531",2,1,1,3,0
"94532",2,1,1,3,0
"94533",2,1,1,3,0
"94534",2,2,3,2,0
"94535",2,2,2,3,0
"94536",2,2,1,3,0
"94537",3,1,3,1,1
"94538",3,1,1,2,1
"94539",2,1,1,3,0
"94540",2,2,3,2,0
"94541",2,1,1,3,0
"94542",4,1,2,2,1
"94543",2,1,3,3,0
"94544",3,2,3,2,1
"94545",2,2,1,3,0
"94546",2,1,3,2,0
"94547",2,1,2,3,0
"94548",2,1,2,2,0
"94549",2,1,2,2,1
"94550",3,1,3,2,0
"94551",3,1,3,2,0
"94552",2,1,2,2,0
"94553",2,1,2,1,0
"94554",2,2,1,2,0
"94555",2,1,1,2,0
"94556",2,1,2,2,1
"94557",3,1,1,2,0
"94558",2,1,2,3,0
"94559",2,2,1,2,0
"94560",2,1,1,1,0
"94561",2,2,2,3,0
"94562",2,1,3,3,0
"94563",2,2,1,2,0
"94564",2,1,1,3,1
"94565",2,1,1,3,0
"94566",2,1,2,2,0
"94567",3,1,1,2,1
"94568",3,1,2,3,0
"94569",2,1,2,3,0
"94570",3,1,2,2,0
"94571",0,1,1,2,1
"94572",3,2,1,3,0
"94573",3,1,2,3,0
"94574",2,1,1,2,0
"94575",2,1,1,1,0
"94576",3,1,2,3,1
"94577",3,1,3,2,0
"94578",3,0,1,2,1
"94579",2,1,1,2,0
"94580",3,1,1,3,0
"94581",2,1,2,2,0
"94582",2,2,2,3,0
"94583",2,1,2,3,0
"94584",2,1,2,2,1
"94585",3,1,1,2,0
"94586",2,1,2,3,1
"94587",2,1,2,3,0
"94588",3,1,1,2,0
"94589",3,1,2,3,0
"94590",2,1,2,3,0
"94591",2,1,1,3,1
"94592",3,1,1,2,1
"94593",3,1,1,1,1
"94594",2,1,2,1,1
"94595",3,1,2,3,0
"94596",2,2,0,3,0
"94597",3,1,2,3,0
"94598",1,2,2,2,0
"94599",2,1,2,3,0
"94600",2,1,3,2,1
"94601",2,1,2,2,0
"94602",2,1,2,3,0
"94603",2,1,1,3,0
"94604",2,1,1,2,0
"94605",2,1,1,1,0
"94606",2,1,2,2,0
"94607",2,1,1,2,1
"94608",2,1,1,2,0
"94609",2,1,2,2,0
"94610",0,2,2,1,0
"94611",0,1,3,3,0
"94612",2,2,2,3,1
"94613",2,1,1,2,1
"94614",1,1,1,2,0
"94615",2,1,1,2,0
"94616",2,1,2,3,1
"94617",0,1,1,1,0
"94618",0,1,3,2,0
"94619",1,1,2,3,1
"94620",2,1,1,2,1
"94621",2,2,2,2,0
"94622",3,1,1,2,1
"94623",2,1,2,1,0
"94624",2,1,0,2,0
"94625",0,2,3,2,0
"94626",2,1,1,2,1
"94627",3,1,1,3,0
"94628",2,1,1,2,0
"94629",3,1,1,2,0
"94630",3,1,1,3,0
"94631",2,1,2,2,0
"94632",2,2,1,2,0
"94633",2,1,0,3,1
"94634",3,1,1,2,0
"94635",2,1,1,2,1
"94636",2,1,1,2,0
"94637",2,2,2,3,0
"94638",2,1,0,2,0
"94639",2,1,1,3,1
"94640",2,1,1,3,0
"94641",1,1,1,3,0
"94642",3,1,1,3,0
"94643",2,1,1,3,0
"94644",2,2,3,2,0
"94645",2,1,1,3,1
"94646",2,1,1,3,0
"94647",2,1,2,3,0
"94648",2,2,2,2,0
"94649",2,1,1,1,0
"94650",2,2,2,2,0
"94651",2,1,2,1,0
"94652",2,1,1,2,0
"94653",0,1,0,2,0
"94654",2,1,2,2,0
"94655",2,1,1,3,1
"94656",2,2,2,3,1
"94657",2,1,1,3,0
"94658",2,2,2,3,1
"94659",2,1,1,3,1
"94660",1,2,1,2,0
"94661",3,2,2,3,0
"94662",2,1,2,2,1
"94663",2,1,1,3,0
"94664",2,1,2,3,1
"94665",3,1,3,3,0
"94666",2,1,1,3,1
"94667",2,2,2,3,0
"94668",2,1,0,3,0
"94669",2,1,2,2,0
"94670",1,1,2,1,0
"94671",3,1,0,3,0
"94672",2,1,1,3,1
"94673",3,1,1,2,1
"94674",2,1,2,2,0
"94675",2,1,2,2,0
"94676",3,1,1,3,0
"94677",2,1,0,1,0
"94678",2,1,1,2,1
"94679",2,2,1,2,0
"94680",2,1,2,3,1
"94681",2,1,3,3,1
"94682",3,1,1,2,0
"94683",3,1,3,2,0
"94684",3,1,2,2,0
"94685",2,2,1,3,0
"94686",2,2,3,3,0
"94687",3,1,2,2,1
"94688",2,1,1,3,0
"94689",2,1,2,2,1
"94690",2,1,2,1,0
"94691",4,1,1,2,1
"94692",2,1,2,3,1
"94693",2,1,2,3,0
"94694",2,1,2,2,1
"94695",2,1,1,1,1
"94696",3,1,1,2,1
"94697",2,1,1,2,0
"94698",2,1,2,3,0
"94699",2,1,1,2,0
"94700",2,1,2,3,1
"94701",2,1,2,2,0
"94702",2,1,0,3,0
"94703",3,1,1,3,1
"94704",2,1,1,3,0
"94705",2,1,0,2,0
"94706",2,1,2,3,0
"94707",2,1,1,2,1
"94708",2,2,2,2,0
"94709",2,1,1,1,0
"94710",2,2,2,2,0
"94711",2,1,0,3,0
"94712",2,1,1,2,0
"94713",2,1,1,2,1
"94714",2,1,1,2,0
"94715",2,2,2,3,0
"94716",2,2,2,2,1
"94717",1,1,1,3,1
"94718",2,2,1,3,0
"94719",2,2,2,3,0
"94720",2,0,0,3,1
"94721",3,1,2,2,1
"94722",3,1,1,3,0
"94723",2,1,1,3,0
"94724",2,2,3,3,0
"94725",2,1,1,3,0
"94726",2,1,1,3,1
"94727",2,1,1,1,1
"94728",3,1,2,3,0
"94729",2,2,2,3,0
"94730",2,1,1,2,0
"94731",3,1,2,2,0
"94732",2,1,3,2,0
"94733",2,1,2,3,0
"94734",2,2,2,2,1
"94735",2,1,1,3,0
"94736",3,1,1,2,0
"94737",2,1,2,2,1
"94738",2,1,1,2,0
"94739",2,1,1,2,1
"94740",3,1,3,3,0
"94741",2,1,1,2,1
"94742",2,1,1,2,0
"94743",2,1,1,2,0
"94744",2,1,2,1,0
"94745",2,1,1,3,0
"94746",0,1,2,3,0
"94747",2,1,1,3,0
"94748",0,1,1,1,0
"94749",2,2,1,2,0
"94750",3,1,2,3,0
"94751",3,1,2,2,1
"94752",2,2,2,2,0
"94753",2,1,1,2,1
"94754",2,1,0,3,0
"94755",3,1,2,1,0
"94756",3,1,3,3,0
"94757",2,1,3,1,0
"94758",2,2,1,3,0
"94759",2,1,2,2,1
"94760",2,1,2,2,0
"94761",2,0,2,3,0
"94762",2,1,1,2,0
"94763",2,1,2,2,1
"94764",3,1,0,2,0
"94765",2,1,3,2,0
"94766",2,1,1,1,1
"94767",2,1,0,2,1
"94768",2,1,1,2,1
"94769",2,1,2,3,0
"94770",2,1,1,3,0
"94771",2,2,1,2,0
"94772",2,1,0,2,0
"94773",2,1,1,3,0
"94774",3,1,2,2,0
"94775",2,1,1,2,0
"94776",2,1,1,2,0
"94777",2,1,2,3,0
"94778",2,1,1,2,0
"94779",2,1,1,3,0
"94780",2,1,1,2,0
"94781",2,1,1,3,1
"94782",2,1,2,3,0
"94783",2,1,1,3,1
"94784",2,1,2,2,0
"94785",0,2,1,3,0
"94786",2,1,2,2,0
"94787",2,1,2,2,0
"94788",3,1,1,2,0
"94789",3,2,0,3,0
"94790",2,1,1,3,0
"94791",2,1,1,2,1
"94792",2,1,2,3,0
"94793",2,2,1,3,1
"94794",2,1,2,2,0
"94795",2,1,1,3,1
"94796",2,1,1,2,0
"94797",3,1,0,2,0
"94798",2,1,2,2,1
"94799",2,1,1,2,0
"94800",3,1,1,3,1
"94801",2,1,2,2,0
"94802",3,1,1,3,0
"94803",3,1,2,2,1
"94804",3,1,3,3,0
"94805",2,2,1,2,0
"94806",3,2,1,3,1
"94807",2,0,2,3,0
"94808",2,0,1,2,0
"94809",2,1,0,3,0
"94810",2,1,2,1,1
"94811",3,1,1,2,0
"94812",2,1,2,1,1
"94813",2,1,2,3,0
"94814",0,1,2,2,0
"94815",2,1,3,1,0
"94816",2,2,2,3,0
"94817",3,1,3,1,0
"94818",2,1,1,2,0
"94819",2,1,2,2,1
"94820",2,1,1,2,0
"94821",3,1,1,3,1
"94822",2,1,1,2,1
"94823",4,2,2,2,0
"94824",2,1,2,3,0
"94825",3,2,0,3,1
"94826",2,1,2,2,1
"94827",3,1,1,2,0
"94828",2,1,2,2,0
"94829",2,1,0,3,0
"94830",2,1,1,3,1
"94831",2,1,2,3,1
"94832",3,2,2,2,1
"94833",2,2,3,2,1
"94834",2,1,1,3,1
"94835",2,1,0,3,0
"94836",2,2,0,2,1
"94837",3,1,1,2,0
"94838",2,1,1,2,0
"94839",2,1,1,2,0
"94840",2,1,0,3,0
"94841",2,1,2,2,0
"94842",2,1,2,2,0
"94843",0,1,3,3,0
"94844",2,1,2,3,0
"94845",2,1,1,3,1
"94846",2,1,2,2,0
"94847",3,1,1,2,1
"94848",2,1,2,2,0
"94849",2,1,2,2,0
"94850",2,1,3,2,0
"94851",2,1,2,2,0
"94852",2,1,0,2,0
"94853",2,1,2,1,0
"94854",3,1,1,2,0
"94855",4,1,2,3,1
"94856",2,1,2,2,0
"94857",3,1,1,1,0
"94858",2,1,2,2,1
"94859",3,1,0,3,0
"94860",2,1,2,3,0
"94861",2,1,0,1,0
"94862",2,1,0,3,1
"94863",2,2,2,2,0
"94864",1,1,2,3,0
"94865",2,1,2,3,0
"94866",3,1,1,2,1
"94867",2,1,2,3,0
"94868",2,1,2,3,0
"94869",2,2,1,2,0
"94870",2,1,1,3,1
"94871",3,1,1,2,1
"94872",3,1,0,1,1
"94873",2,2,1,3,0
"94874",2,1,3,3,1
"94875",2,1,0,3,0
"94876",3,1,1,2,0
"94877",2,1,2,2,0
"94878",2,1,2,2,0
"94879",2,1,0,1,1
"94880",2,1,0,2,1
"94881",2,1,1,2,0
"94882",3,1,1,2,0
"94883",2,1,1,2,1
"94884",2,1,1,3,0
"94885",2,1,2,3,1
"94886",3,1,1,2,0
"94887",2,1,2,3,0
"94888",2,1,1,1,0
"94889",2,1,2,3,1
"94890",2,1,1,1,0
"94891",2,1,1,2,1
"94892",2,1,1,2,1
"94893",2,1,2,3,1
"94894",2,1,0,3,1
"94895",3,1,1,2,0
"94896",3,1,2,2,0
"94897",2,2,0,2,1
"94898",2,1,3,2,0
"94899",2,1,1,2,0
"94900",2,1,0,3,0
"94901",3,1,2,3,1
"94902",2,1,1,1,0
"94903",0,1,1,3,1
"94904",3,1,2,2,1
"94905",2,1,1,3,1
"94906",3,1,1,2,1
"94907",2,1,2,1,0
"94908",2,1,1,2,0
"94909",2,2,2,3,1
"94910",2,1,2,3,0
"94911",2,1,2,2,0
"94912",2,1,0,2,0
"94913",2,1,2,1,0
"94914",3,1,1,1,1
"94915",2,2,1,3,0
"94916",2,1,2,3,1
"94917",2,2,1,3,0
"94918",3,1,1,3,0
"94919",3,1,0,2,1
"94920",2,2,1,3,0
"94921",2,1,2,3,1
"94922",3,1,1,2,1
"94923",2,1,1,2,1
"94924",2,1,0,3,0
"94925",2,2,2,3,0
"94926",3,2,0,3,1
"94927",2,2,1,3,0
"94928",2,2,1,2,1
"94929",3,1,1,2,1
"94930",2,1,2,2,0
"94931",2,2,3,2,0
"94932",2,2,1,3,0
"94933",2,1,2,3,0
"94934",3,1,2,3,1
"94935",2,1,1,3,1
"94936",3,1,2,2,1
"94937",2,1,3,3,0
"94938",2,1,2,2,0
"94939",3,1,2,2,0
"94940",2,1,2,3,1
"94941",2,1,2,3,0
"94942",2,1,3,3,0
"94943",2,1,1,2,1
"94944",2,2,1,3,0
"94945",2,1,1,2,0
"94946",2,2,1,3,1
"94947",0,1,2,2,0
"94948",1,1,1,1,1
"94949",3,1,3,2,1
"94950",2,1,2,1,0
"94951",2,1,2,2,1
"94952",2,1,2,2,0
"94953",2,1,1,2,0
"94954",3,2,3,3,0
"94955",3,1,1,2,0
"94956",2,2,1,2,1
"94957",2,1,2,2,0
"94958",0,2,2,3,0
"94959",2,1,1,3,0
"94960",2,1,1,3,1
"94961",2,1,0,1,0
"94962",2,1,0,2,0
"94963",3,1,1,3,1
"94964",3,1,1,1,1
"94965",2,1,0,2,0
"94966",2,1,2,1,0
"94967",2,1,1,3,0
"94968",0,1,1,1,0
"94969",3,1,1,2,1
"94970",2,1,1,3,1
"94971",3,1,1,3,0
"94972",2,1,1,3,1
"94973",2,1,2,3,0
"94974",0,1,2,2,1
"94975",2,1,3,2,0
"94976",2,1,1,1,0
"94977",2,1,1,2,1
"94978",2,1,1,3,0
"94979",2,1,0,3,0
"94980",3,1,2,2,0
"94981",1,2,2,3,0
"94982",1,2,1,3,1
"94983",2,2,0,2,0
"94984",2,1,2,2,1
"94985",1,1,1,3,0
"94986",2,2,1,2,1
"94987",2,1,1,2,1
"94988",4,1,1,2,1
"94989",3,2,2,3,0
"94990",2,2,2,2,0
"94991",2,1,1,2,1
"94992",2,1,2,3,0
"94993",3,2,1,3,0
"94994",2,2,3,3,1
"94995",1,2,2,2,0
"94996",2,2,2,3,1
"94997",3,2,1,3,1
"94998",2,1,3,1,0
"94999",2,1,1,2,0
"95000",2,1,0,2,0
"95001",2,1,2,2,1
"95002",2,1,1,2,0
"95003",2,1,1,3,1
"95004",2,1,1,2,0
"95005",2,1,1,3,0
"95006",1,2,3,3,0
"95007",2,2,1,2,0
"95008",3,0,0,2,0
"95009",3,2,2,3,0
"95010",2,1,1,2,1
"95011",2,1,2,2,1
"95012",3,1,1,2,1
"95013",2,1,2,3,1
"95014",2,1,0,3,1
"95015",2,1,2,3,0
"95016",2,1,2,3,0
"95017",2,1,2,1,0
"95018",2,1,1,2,0
"95019",2,1,1,2,0
"95020",1,1,2,1,0
"95021",2,1,2,2,0
"95022",2,2,2,3,1
"95023",3,1,2,3,0
"95024",0,1,1,3,1
"95025",4,2,2,2,1
"95026",2,1,2,3,1
"95027",3,1,2,3,0
"95028",2,1,1,1,0
"95029",2,1,2,2,1
"95030",2,1,2,2,1
"95031",2,1,2,3,0
"95032",3,1,0,1,0
"95033",3,2,0,3,1
"95034",2,1,1,3,0
"95035",2,1,1,2,0
"95036",3,1,1,3,1
"95037",2,2,3,2,0
"95038",2,2,2,3,1
"95039",2,2,0,2,0
"95040",3,1,2,3,1
"95041",3,1,2,3,1
"95042",2,1,2,3,0
"95043",3,1,2,3,0
"95044",3,2,3,3,0
"95045",2,2,1,2,0
"95046",2,2,3,2,0
"95047",2,2,2,3,1
"95048",2,1,1,2,0
"95049",3,1,3,2,0
"95050",2,1,2,2,1
"95051",2,1,2,2,1
"95052",2,2,2,2,1
"95053",2,1,1,2,1
"95054",3,2,0,2,1
"95055",2,2,1,3,1
"95056",2,1,2,2,1
"95057",2,1,2,2,1
"95058",1,1,2,2,0
"95059",2,1,2,1,0
"95060",1,1,2,2,1
"95061",2,1,1,3,1
"95062",2,2,1,2,0
"95063",2,1,0,2,1
"95064",2,0,1,3,1
"95065",3,1,1,3,0
"95066",2,1,1,2,0
"95067",3,1,1,2,0
"95068",2,2,1,1,0
"95069",2,2,1,3,1
"95070",2,1,0,2,1
"95071",2,1,1,3,0
"95072",2,1,0,2,0
"95073",2,0,1,3,0
"95074",2,1,3,2,0
"95075",2,1,2,3,0
"95076",2,1,1,2,0
"95077",2,2,3,3,0
"95078",2,1,2,2,0
"95079",3,1,3,3,1
"95080",2,1,1,2,0
"95081",1,2,2,3,0
"95082",2,1,0,2,0
"95083",3,1,2,3,1
"95084",2,2,1,3,1
"95085",2,1,2,3,0
"95086",2,1,2,3,0
"95087",2,2,0,3,0
"95088",4,2,1,3,1
"95089",2,1,2,2,1
"95090",1,2,1,2,0
"95091",2,1,2,3,1
"95092",2,1,1,1,1
"95093",3,1,0,3,0
"95094",1,1,1,2,1
"95095",2,1,1,1,0
"95096",2,1,1,2,0
"95097",3,2,2,2,1
"95098",2,1,0,3,0
"95099",2,2,2,2,0
"95100",3,1,4,2,0
"95101",2,1,2,2,1
"95102",3,2,1,3,0
"95103",3,1,1,2,0
"95104",2,2,2,2,0
"95105",1,1,1,2,1
"95106",3,1,2,3,0
"95107",2,1,2,3,0
"95108",2,1,2,3,0
"95109",2,1,1,3,0
"95110",2,1,2,2,0
"95111",2,1,0,3,0
"95112",3,1,0,2,1
"95113",2,1,0,3,1
"95114",2,1,2,2,0
"95115",2,1,1,2,0
"95116",2,1,3,2,0
"95117",2,2,0,2,1
"95118",2,1,1,2,0
"95119",2,1,2,1,1
"95120",2,1,2,2,1
"95121",2,1,1,3,1
"95122",2,1,1,1,1
"95123",2,1,1,2,0
"95124",2,1,2,2,0
"95125",2,1,2,2,0
"95126",2,1,2,2,0
"95127",3,2,3,1,0
"95128",2,1,1,3,1
"95129",3,1,0,3,0
"95130",2,1,2,2,1
"95131",3,2,1,3,0
"95132",2,2,2,2,0
"95133",2,1,1,2,1
"95134",2,2,3,2,0
"95135",2,1,1,3,0
"95136",3,1,3,2,1
"95137",2,1,1,1,0
"95138",2,1,0,2,0
"95139",3,1,1,2,0
"95140",2,1,2,3,0
"95141",2,1,1,2,1
"95142",2,1,1,1,0
"95143",4,1,2,2,0
"95144",3,1,3,3,0
"95145",2,1,1,2,0
"95146",3,1,0,0,1
"95147",0,2,1,2,0
"95148",1,2,1,3,1
"95149",2,1,1,3,0
"95150",3,1,2,1,0
"95151",2,1,1,2,1
"95152",2,2,1,2,0
"95153",2,1,2,2,0
"95154",2,2,1,3,0
"95155",2,2,1,2,1
"95156",2,2,2,3,0
"95157",2,1,0,3,0
"95158",2,1,0,2,0
"95159",2,1,1,2,0
"95160",2,1,1,2,0
"95161",2,2,2,3,1
"95162",2,2,2,2,0
"95163",2,2,1,3,1
"95164",0,1,2,2,1
"95165",3,2,0,3,0
"95166",2,1,1,2,0
"95167",2,1,2,2,0
"95168",2,1,1,1,0
"95169",2,1,2,3,1
"95170",2,1,1,1,0
"95171",2,1,2,3,0
"95172",2,2,1,3,0
"95173",2,2,1,2,1
"95174",2,1,3,3,0
"95175",2,1,2,3,1
"95176",3,1,3,2,1
"95177",3,1,1,3,0
"95178",4,2,2,1,1
"95179",3,2,1,3,1
"95180",2,2,1,2,0
"95181",3,2,3,2,1
"95182",2,1,2,3,0
"95183",2,1,3,2,0
"95184",3,1,0,3,1
"95185",2,1,3,3,0
"95186",1,1,1,2,0
"95187",2,1,3,3,0
"95188",2,2,3,2,0
"95189",3,1,3,2,0
"95190",2,2,2,3,0
"95191",2,1,1,3,0
"95192",2,2,2,1,1
"95193",2,2,1,3,0
"95194",2,1,2,3,0
"95195",2,1,1,2,0
"95196",2,1,2,2,0
"95197",3,1,0,2,1
"95198",2,2,1,2,1
"95199",2,1,0,2,0
"95200",2,2,1,3,0
"95201",2,2,1,2,1
"95202",2,1,2,2,0
"95203",2,0,0,2,0
"95204",2,1,2,3,0
"95205",3,1,0,2,1
"95206",2,0,1,2,1
"95207",2,1,2,3,0
"95208",2,1,0,2,1
"95209",2,1,2,2,0
"95210",2,1,3,2,1
"95211",3,1,1,2,0
"95212",2,1,0,2,0
"95213",2,2,1,2,0
"95214",2,1,1,2,0
"95215",2,2,1,2,0
"95216",3,1,1,3,1
"95217",2,1,3,3,0
"95218",3,1,1,3,0
"95219",2,1,1,0,1
"95220",2,2,3,3,0
"95221",3,1,1,1,1
"95222",3,1,1,3,0
"95223",2,2,1,1,0
"95224",2,1,2,3,0
"95225",2,2,1,2,0
"95226",2,1,2,2,0
"95227",3,2,2,2,1
"95228",2,1,2,2,0
"95229",2,1,1,3,0
"95230",3,1,1,2,0
"95231",2,1,1,3,0
"95232",2,1,3,2,0
"95233",3,2,1,2,1
"95234",2,2,3,3,0
"95235",2,1,2,1,0
"95236",2,2,2,2,0
"95237",2,1,1,2,0
"95238",2,2,2,3,0
"95239",2,1,1,1,0
"95240",2,1,2,3,0
"95241",3,0,0,3,0
"95242",3,1,2,2,1
"95243",2,1,2,2,0
"95244",2,2,3,3,0
"95245",2,1,1,3,1
"95246",2,1,1,2,1
"95247",2,1,2,2,0
"95248",2,1,2,2,0
"95249",3,2,2,2,0
"95250",2,1,2,1,1
"95251",2,1,2,2,0
"95252",2,1,1,3,1
"95253",2,1,1,2,0
"95254",2,1,1,2,0
"95255",2,1,2,3,0
"95256",0,1,1,2,0
"95257",2,1,3,2,0
"95258",2,1,1,2,0
"95259",2,1,2,3,0
"95260",3,1,2,3,1
"95261",2,1,2,3,1
"95262",3,1,3,3,0
"95263",2,1,2,3,1
"95264",2,1,1,2,0
"95265",2,1,0,3,0
"95266",2,2,2,3,1
"95267",2,1,3,2,0
"95268",2,1,1,3,0
"95269",2,1,2,2,0
"95270",2,1,2,3,0
"95271",2,1,2,3,0
"95272",2,1,1,3,0
"95273",2,1,1,3,0
"95274",1,1,1,2,0
"95275",2,1,2,3,1
"95276",1,2,2,2,0
"95277",3,1,1,3,0
"95278",3,1,3,3,0
"95279",3,2,3,3,0
"95280",2,2,2,3,0
"95281",2,1,0,1,0
"95282",2,2,1,3,1
"95283",2,3,0,3,0
"95284",2,1,1,2,0
"95285",2,1,0,3,0
"95286",3,1,1,2,0
"95287",3,2,2,3,1
"95288",2,1,1,2,0
"95289",2,1,1,3,0
"95290",2,1,2,3,0
"95291",2,1,1,3,0
"95292",2,1,0,2,0
"95293",2,1,2,3,0
"95294",2,1,1,2,1
"95295",4,1,2,1,0
"95296",3,1,1,3,0
"95297",2,1,2,2,1
"95298",2,1,0,3,1
"95299",1,2,0,3,0
"95300",2,2,3,3,1
"95301",2,1,1,1,0
"95302",2,0,2,2,0
"95303",1,1,0,3,0
"95304",3,2,2,2,1
"95305",2,2,2,3,1
"95306",3,1,2,3,0
"95307",2,2,0,2,0
"95308",0,1,3,3,0
"95309",3,1,1,1,1
"95310",2,1,1,2,0
"95311",2,1,0,2,1
"95312",2,1,1,2,0
"95313",3,2,1,2,0
"95314",2,2,2,3,0
"95315",2,1,1,2,0
"95316",3,1,3,3,0
"95317",2,1,1,3,0
"95318",2,2,0,2,0
"95319",2,2,1,3,0
"95320",2,1,2,2,0
"95321",2,1,1,2,0
"95322",2,1,2,3,0
"95323",2,1,2,1,0
"95324",2,1,1,2,0
"95325",2,2,1,3,0
"95326",2,1,1,2,0
"95327",2,1,2,3,1
"95328",2,1,1,2,1
"95329",3,2,1,3,1
"95330",2,1,2,3,0
"95331",2,1,1,2,0
"95332",3,1,3,3,0
"95333",3,1,2,3,0
"95334",2,1,2,3,1
"95335",2,1,2,2,0
"95336",2,1,1,3,0
"95337",2,1,1,2,0
"95338",2,1,2,2,0
"95339",2,2,1,2,0
"95340",2,1,1,2,1
"95341",3,1,1,3,0
"95342",2,1,1,2,0
"95343",3,2,2,3,1
"95344",2,1,2,2,0
"95345",0,1,2,3,0
"95346",1,1,2,2,0
"95347",2,1,1,3,0
"95348",2,1,2,1,1
"95349",3,1,1,3,1
"95350",2,1,1,3,0
"95351",2,1,1,2,1
"95352",2,1,1,2,1
"95353",2,1,2,3,0
"95354",3,1,2,2,0
"95355",2,2,1,2,0
"95356",2,1,2,1,1
"95357",2,1,2,3,0
"95358",2,1,1,2,0
"95359",2,1,2,2,0
"95360",2,1,1,2,0
"95361",3,1,1,2,1
"95362",2,1,1,3,1
"95363",2,2,1,2,0
"95364",2,1,0,2,0
"95365",2,0,1,3,1
"95366",2,1,0,2,1
"95367",2,1,1,2,0
"95368",2,2,1,2,0
"95369",3,1,1,3,1
"95370",2,1,3,3,0
"95371",2,1,0,3,0
